id,name,level,hot,area,num,price,info,address,image_url
548,国际金融中心商场,,0.0,[香港·香港·香港岛],58,318.0,一边购物，一边欣赏维多利亚港的美景,地址：香港岛中环金融街,http://img1.qunarzz.com/sight/p0/1501/12/12ee3d58f9c8a9db.water.jpg_280x200_3eed6f88.jpg
549,索罟湾,,0.0,[香港·香港·南丫岛],65,275.0,索罟湾是南丫岛上的另一主要村落,地址：香港特别行政区离岛区南丫岛,http://img1.qunarzz.com/sight/p0/201304/12/91e35c188b003720c8d65eac.jpg_280x200_bdb40894.jpg
550,旧中区警署,,0.0,[香港·香港·香港岛],72,318.0,原香港警察总署,地址：香港中环荷李活道10号,http://img1.qunarzz.com/sight/p0/1604/bf/bfc4fc931abb740b90.water.jpg_280x200_b202baf8.jpg
551,竹湾海滩,,0.7,[澳门·澳门·路环岛],0,0.0,面海靠山，海岸广阔，沙粒洁白,地址：澳门路环岛澳门路湾南端,http://img1.qunarzz.com/wugc/p180/201306/06/f29f104aceafd35f93835fbb.jpg_280x200_f4657195.jpg
552,澳门星际酒店,,0.0,[澳门·澳门·澳门半岛],0,0.0,一边轻松自在地沐浴，一边欣赏窗外繁华景色,地址：澳门核心博彩娱乐区友谊大马路,http://img1.qunarzz.com/sight/p0/201406/05/e8a7c2517cf702dc193b4843bb4dcd92.jpg_280x200_a4c061ab.jpg
553,望海观音像,,0.72,[澳门·澳门·澳门半岛],90,198.0,中国传统佛教文化与欧洲凋塑相结合的风格,地址：澳门澳门半岛新口岸新填海区,http://img1.qunarzz.com/sight/p0/1709/b7/b7a04ae3acceb930a3.water.jpg_280x200_3f15fa83.jpg
554,华士古达嘉马花园,,0.7,[澳门·澳门·澳门半岛],0,0.0,为纪念葡萄牙航海家华士古达嘉马而建,地址：澳门得胜马东望洋街,http://img1.qunarzz.com/sight/p0/201403/07/fc4bab2c5488a565164e3e1ec4352f46.jpg_280x200_3480f400.jpg
555,卢廉若公园,,0.72,[澳门·澳门·澳门半岛],0,0.0,假山怪石玲珑剔透，水明如镜，荷花亭亭,地址：中国澳门罗利老马路与荷兰园马路交界处,http://img1.qunarzz.com/sight/p33/201211/06/f2bee1cee96b8c4193835fbb.jpg_280x200_46ff0cad.jpg
556,东涌,,0.0,[香港·香港·离岛],43,25.0,香港著名景点，有美景，美食，历史遗迹等,地址：香港特别行政区离岛区,http://img1.qunarzz.com/sight/p0/201304/10/b8c44efa40be0653c8d65eac.jpg_280x200_9d667e48.jpg
557,松山,,0.72,[澳门·澳门·澳门半岛],0,0.0,又名东望洋山，位于澳门正中心，海拔90多米，满山树木，苍翠欲滴。因从前松树茂密而名，现时在政府改建下，己成为澳门其中一个,地址：澳门地厘古工程师马路,http://img1.qunarzz.com/sight/p62/201211/00/cd1547fcef88498093835fbb.jpg_280x200_e38bbe23.jpg
558,金沙娱乐场,,0.7,[澳门·澳门·澳门半岛],95,98.0,首家在澳门特别行政区开业的美式赌场,地址：澳门蒙地卡罗前地203号,http://img1.qunarzz.com/sight/p0/1604/bf/bf8721e9f0bcd2c390.water.jpg_280x200_fc099461.jpg
559,澳门通旅游卡,,0.0,[澳门·澳门],0,0.0,吃、喝、玩、乐、游一卡即可让你玩遍全澳门,地址：澳门特别行政区,http://img1.qunarzz.com/sight/p0/1502/b7/b74a0eb150907272.water.jpg_280x200_4f2bb125.jpg
560,南丫岛榕树湾大街,,0.0,[香港·香港],86,250.0,从榕树湾漫步至索罟湾，弥漫着欧陆风情,地址：离岛南丫岛榕树湾（从中环4号码头乘渡轮至榕树湾，船程约30分钟。抵岸后向转右走约2分钟．）,http://img1.qunarzz.com/sight/p0/1808/d9/d93aa44a70408b0da3.img.jpg_280x200_d2375e2d.jpg
561,香港地质公园,,0.0,[香港·香港·新界],8,230.0,优质服务、信心保证，引领纯玩新体验，带您深度游香港，发掘香港更真实美丽的一面！乘坐高级游艇带您到香港后花园的西贡区，畅游,地址：香港特别行政区西贡园区,http://img1.qunarzz.com/sight/p0/1506/90/90cdbb181f6ac511.water.jpg_280x200_2ecd301e.jpg
562,香港中旅巴士车,,0.0,[香港·香港],76,279.0,每天定时发班，为你的旅行提供便捷的服务,地址：香港特别行政区,http://img1.qunarzz.com/sight/p0/201403/10/9eace7b9f7c7e001f4cf5c96a4a5f1cd.jpg_280x200_3577b4f3.jpg
563,香港天星小轮,,0.0,[香港·香港·九龙],58,154.0,多角度欣赏维港景色，置身魅力香港,地址：香港九龙城区维多利亚港,http://img1.qunarzz.com/sight/p0/1804/3f/3f1e058e348110a0a3.water.jpg_280x200_8dc77b1b.jpg
564,香港迪士尼乐园,,1.0,[香港·香港·离岛],20043,435.0,身临其境感受童话王国,地址：香港特别行政区离岛区大屿山神奇道香港迪士尼乐园,http://img1.qunarzz.com/sight/p0/1801/4e/4ee5653be58dcb1a3.water.jpg_280x200_5af7b6d8.jpg
565,恰西风景区,,0.72,[新疆·伊犁·巩留县],0,0.0,一处绘画和摄影艺术家的乐园,地址：新疆伊犁州巩留县东南部山区,http://img1.qunarzz.com/sight/p0/1512/9f/9f118a3cd576c2fd90.img.jpg_280x200_6699537e.jpg
566,丝绸之路国际滑雪场,,0.7,[新疆·乌鲁木齐·乌鲁木齐县],0,0.0,冬暖夏凉，阳光明媚，滑雪其中，乐趣无穷,地址：新疆乌鲁木齐市乌鲁木齐县南山水西沟镇平西梁景区,http://img1.qunarzz.com/sight/p0/201311/26/d2b596a1a5d2f9cfe5dc8c58cacdf563.jpg_280x200_44221aef.jpg
567,喀什高台民居,3A景区,0.72,[新疆·喀什·喀什市],0,0.0,观喀什噶尔老城，感受2000年历史足迹,地址：新疆维吾尔自治区喀什地区喀什市吐曼路,http://img1.qunarzz.com/sight/p0/201211/08/514b658e293226ca93835fbb.jpg_280x200_5054ef2e.jpg
568,新疆库尔德宁旅游风景区,4A景区,0.0,[新疆·伊犁·巩留县],0,0.0,欧亚大陆腹地野生生物的“天然基因库”,地址：新疆伊犁市巩留县库尔德宁生态旅游风景区,http://img1.qunarzz.com/sight/p0/1512/16/1666a457754b1e2f90.img.jpg_280x200_7f012bd4.jpg
569,沙漠花海景区,,0.0,[新疆·阿克苏地区·新和县],16,28.0,赏花、玩沙、游水的旅游景区,地址：新疆阿克苏地区新和县塔什艾日克乡乔勒潘巴格村,http://img1.qunarzz.com/sight/p0/1707/94/94453a7833c4a6d3a3.water.jpg_280x200_1d719c19.jpg
570,澳门悦榕庄酒店尚坊泰国餐厅,,0.0,[澳门·澳门],64,112.0,一家曾获奖无数的泰式餐厅,地址：澳门银河悦榕庄酒店地下,http://img1.qunarzz.com/sight/p0/1512/a4/a4ed3fbc4da0e3cf90.img.jpg_280x200_9168a25f.jpg
571,澳门敞篷巴士,,0.0,[澳门·澳门·澳门半岛],4,97.8,可深入大街小巷，感受真正的澳门,地址：澳门港澳码头抵达大厅1026柜台,http://img1.qunarzz.com/sight/p0/1611/4e/4ecaae1af224581da3.water.jpg_280x200_599b0ac9.jpg
572,澳门十六浦索菲特酒店海风餐厅,,0.0,[澳门·澳门],14,125.0,观赏着美丽的海景，品尝着各国美食,地址：澳门特别行政区内港巴素打尔古街澳门十六浦索菲特酒店18楼,http://img1.qunarzz.com/sight/p0/1709/5d/5dd3f0773f6b04b8a3.img.jpg_280x200_bcaf7502.jpg
573,澳门旅游观光塔,,0.72,[澳门·澳门·澳门半岛],694,90.0,登高望远，全澳景色尽收眼底,地址：澳门特别行政区澳门半岛南湾新填海区D区域1号地段,http://img1.qunarzz.com/sight/p0/1505/97/97d57e2d8cee926d.water.jpg_280x200_465ed116.jpg
574,香港文化博物馆,,0.0,[香港·香港],0,0.0,也是一家综合性博物馆，内容涵盖历史、艺术和文化。从建筑来说，它采用中国传统的四合院布局，并揉合现代建筑技巧，极具特色。博,地址：香港沙田文林路1号,http://img1.qunarzz.com/sight/p0/1712/ba/baee173dc96195cca3.water.jpg_280x200_989208e3.jpg
575,香港直升机空中观光游览,,0.0,[香港·香港·尖沙咀],0,0.0,换个全新的视角观看灿烂多彩的香港,地址：半岛酒店顶楼直升机起降场：香港九龙尖沙咀梳士巴利道22号,http://img1.qunarzz.com/sight/p0/1508/52/5227c31de0220f2e.img.jpg_280x200_8928cd79.jpg
576,香港K11艺术展览及工作坊,,0.0,[香港·香港],37,458.0,一起来让身心灵真正享受「ME TIME」,地址：尖沙咀河内道18号,http://img1.qunarzz.com/sight/p0/1904/67/6706baf68aa32b58a3.img.jpg_280x200_6fef2306.jpg
577,九龙城寨,,0.0,[香港·香港·九龙],30,308.0,了解九龙历史,地址：九龍九龍城東正道（從港鐵樂富站B出口，乘計程車至東頭村道。 從尖沙咀天星碼頭巴士總站乘1號巴士，於九龍寨城公園站下車步行即至。）,http://img1.qunarzz.com/sight/p0/1808/7a/7af0943a425517fda3.img.jpg_280x200_ecc0f27a.jpg
578,崇光百货SOGO（铜锣湾店）,,0.0,[香港·香港·铜锣湾],77,68.0,休闲、购物佳地，你的不二之选,地址：香港岛铜锣湾轩尼诗道555号(近铜锣湾地铁出口),http://img1.qunarzz.com/sight/p0/1501/95/95b93d579a7bf21d.water.jpg_280x200_0bc27a03.jpg
579,铜锣湾避风塘,,0.7,[香港·香港·香港岛],71,316.0,香港不夜市区之一，适宜夜游避风塘,地址：香港特别行政区东区,http://img1.qunarzz.com/sight/p0/201403/10/818d244144ca4329336bf8de1da9e1ee.jpg_280x200_a6d06752.jpg
580,普济禅院,,0.72,[澳门·澳门·澳门半岛],0,0.0,澳门著名旅游景点之一,地址：澳门半岛美副将大马路,http://img1.qunarzz.com/sight/p0/1612/64/64fecf1a634beb04a3.water.jpg_280x200_5f668f28.jpg
581,澳门佛笑楼,,0.0,[澳门·澳门·澳门半岛],0,0.0,澳门佛笑楼餐厅是开业已逾一个世纪，是一间独特的百年葡式老铺。由于老板来自中山，餐厅驰名的葡国菜并非正统的葡国菜。这里的葡,地址：新马路福隆新街64号,http://img1.qunarzz.com/sight/p0/1611/12/124f904107f3f944a3.water.jpg_280x200_510e6745.jpg
582,澳凼大桥,,0.74,[澳门·澳门·澳门半岛],40,2990.0,线条简洁大方，两岸建筑风格十分和谐,地址：澳门澳门半岛与凼仔岛间,http://img1.qunarzz.com/sight/p82/201211/06/d5037a85af06e79093835fbb.jpg_280x200_cceaa05b.jpg
583,加思栏炮台,,0.7,[澳门·澳门·澳门半岛],0,0.0,加思栏兵营位於南湾以东的松山旁，即今天葡京娱乐场对面的山坡上。早年葡萄牙人在该处建工事、筑炮台。1622年，炮台扩建成今,地址：澳门半岛大堂区,http://img1.qunarzz.com/sight/p0/201304/17/f3b5735b997d5059c8d65eac.jpg_280x200_67aceb6c.jpg
584,典当业展示馆,,0.0,[澳门·澳门·新马路],0,0.0,恢复昔日当舖的面貌，供市民及游人参观,地址：澳门半岛新马路396号,http://img1.qunarzz.com/sight/p0/201304/01/22e98ccb6fc56710c8d65eac.jpg_280x200_c8a83800.jpg
585,吐鲁番郡王府,,0.7,[新疆·吐鲁番·吐鲁番市],6,19.2,一位杰出的爱国者和军事家,地址：新疆维吾尔自治区吐鲁番地区吐鲁番市葡萄乡木纳尔村,http://img1.qunarzz.com/sight/p0/1710/e0/e037cdf257602e7fa3.img.jpg_280x200_069ae20d.jpg
586,香港南丫岛幻彩夜风情船,,0.0,[香港·香港·中西],18,274.0,探寻周润发故居，感怀南丫岛风情,地址：香港岛中环9号码头,http://img1.qunarzz.com/sight/p0/1411/7c/67c87b1c977a86a5832da07bf291a946.water.jpg_280x200_22615a60.jpg
587,哪吒庙,,0.0,[澳门·澳门·澳门半岛],0,0.0,澳门现存两座哪吒庙之一,地址：澳门半岛大三巴牌坊旁,http://img1.qunarzz.com/sight/p0/201304/01/71c940e729084f93c8d65eac.jpg_280x200_62ea22f4.jpg
588,观音莲花苑,,0.0,[澳门·澳门·澳门半岛],77,98.0,观音像造型简洁，容貌安详,地址：澳门半岛孙逸仙大马路,http://img1.qunarzz.com/sight/p0/201304/01/ac0b177ac63aca12c8d65eac.jpg_280x200_c0231d01.jpg
589,澳门凯撒高尔夫球会,,0.0,[澳门·澳门·澳门半岛],0,0.0,2007年9月由哈利士娱乐公司（harrahs）成功收购了，并由东高尔夫国际集团重新设计改造，现已有18洞标准72杆国际,地址：澳门澳门半岛路氹城凯撒高尔夫球会,http://img1.qunarzz.com/sight/p0/201403/10/fb9f7eef0c71c79054836891e7ca5105.jpg_280x200_19c019dd.jpg
590,九龙公园,,0.72,[香港·香港·九龙],78,35.0,为游客提供全面的动态及静态康乐设施,地址：九龙尖沙咀中心,http://img1.qunarzz.com/sight/p23/201211/05/1b6a054045e21e4093835fbb.jpg_280x200_a65d4d70.jpg
591,青马大桥,,0.72,[香港·香港·香港岛],12,398.0,青马大桥是香港新机场十大核心工程之一,地址：横跨于青衣至马湾的海面上,http://img1.qunarzz.com/sight/p0/1708/5c/5c09d9646032a6c9a3.water.jpg_280x200_1cab642d.jpg
592,桥底辣蟹餐厅,,0.0,[香港·香港·香港岛],68,728.0,由街边摊档做到入铺已经２０年，每天为蜂拥而至的食家献上秘制桥底辣蟹。桥底辣蟹要炒出鲜味十足的避风塘菜，除了厨艺高超之外，,地址：香港香港湾仔骆克道421-425号雅阁大厦地下至三楼,http://img1.qunarzz.com/sight/p0/201307/23/dc00f75bc274d577c8d65eac.jpg_280x200_e40a6bc6.jpg
593,香港洋紫荆游船,,0.0,[香港·香港·维多利亚海港],56,152.0,维多利亚港南北两岸的景点多不胜数,地址：香港九龙红磡渡轮码头/香港北角东渡轮码头,http://img1.qunarzz.com/sight/p0/1409/10/c85928c6294f777ee336437d8c20e436.jpg_280x200_0b7b4fa2.jpg
594,香港海洋公园,,0.96,[香港·香港·香港岛],3553,273.0,妙趣横生的大型主题公园,地址：香港特别行政区香港仔黄竹坑南朗山,http://img1.qunarzz.com/sight/p0/1710/20/2005e805af595ec7a3.water.jpg_280x200_b470ef6d.jpg
595,天山欢乐水世界,,0.0,[新疆·乌鲁木齐·天山区],0,0.0,观浪欣赏、踏浪蹚水、畅游其中,地址：乌鲁木齐市天山区团结路东段1118号天山公园内,http://img1.qunarzz.com/sight/p0/1805/39/39bc3fb9092df383a3.img.jpg_280x200_e9031469.jpg
596,叶尔羌汗国王陵,,0.0,[新疆·喀什·莎车县],0,0.0,近500年历史，莎车王墓保存良好,地址：新疆维吾尔自治区喀什地区莎车县,http://img1.qunarzz.com/sight/p0/1606/dd/dde33fc4989bf0d190.img.jpg_280x200_10910071.jpg
597,阿拉善温泉,3A景区,0.7,[新疆·阿勒泰·福海县],0,0.0,风光壮丽迷人，可谓是人间仙境,地址：新疆阿勒泰福海县阿尔泰山上,http://img1.qunarzz.com/sight/p0/1409/19/866b38c49b0dc6487ab3bb748feb9d92.jpg_280x200_f173b628.jpg
598,桃源生态旅游区,4A景区,0.0,[新疆·石河子],0,0.0,桃源生态旅游区人杰地灵，四通八达，后靠天山旖旎风光，前抱玉盆，长流天源汇盆央；春花争艳，国色天香，秋果泛红黄，冬看雪域北,地址：新疆石河子143团向南3公里,http://img1.qunarzz.com/sight/p0/201302/16/1c1598f879ed925ac8d65eac.jpg_280x200_f13708b7.jpg
599,昭苏县水帘洞,,0.0,[新疆·伊犁·昭苏县],95,18.0,沁人肺腑的凉意，弥漫的水雾，使人恍入仙境,地址：新疆伊犁昭苏县萨尔阔布乡莫因台片区,http://img1.qunarzz.com/sight/p0/1806/df/df0238768e4b7128a3.img.jpg_280x200_7eabf4ec.jpg
600,澳门四季酒店鸣诗餐厅,,0.0,[澳门·澳门·凼仔岛],10,168.0,以亚洲菜肴为特色，并供应各式环球美食,地址：澳门市路凼区望德圣母湾大马路四季酒店,http://img1.qunarzz.com/sight/p0/1408/28/d737950b600a62b0f9594442247d44ab.jpeg_280x200_bd0e1e46.jpeg
601,澳门中国秀《西游记》,,0.0,[澳门·澳门],72,25.0,给你前所未有的视听感受,地址：澳门金光大道度假区金沙城中心之剧院,http://img1.qunarzz.com/sight/p0/1712/c2/c2749a7754d4d302a3.water.jpg_280x200_1e5a1d31.jpg
602,澳门科学馆,,0.0,[澳门·澳门·澳门半岛],58,14.0,教育与旅游元素结合的科学馆,地址：澳門孫逸仙大馬路澳門科學館,http://img1.qunarzz.com/sight/p0/201405/29/18736192d5c5f40181f7ca6b973d51e4.jpg_280x200_3006eb1e.jpg
603,澳门环岛游,,0.8,[广东·珠海·金湾区],954,87.08,“浪漫之城”珠海的美丽景色一览无余,地址：广东省珠海市湾仔南湾南路3002号,http://img1.qunarzz.com/sight/p0/1603/1f/1fa305c01c88849b90.water.jpg_280x200_f128d3ef.jpg
604,龙脊,,0.0,[香港·香港·香港岛],0,0.0,可远眺东面的蓝塘海峡及西面之大潭港,地址：香港特别行政区南区打烂埕顶山。,http://img1.qunarzz.com/sight/p0/201304/10/2b48e627a3acd8d2c8d65eac.jpg_280x200_94db3208.jpg
605,美心MX餐厅-港岛区店（特色饮食）,,0.0,[香港·香港·香港岛],0,0.0,美心美食，让你有个美丽心情,地址：中环站中环地铁站转车大堂CEN K1 – K3号铺,http://img1.qunarzz.com/sight/p0/1507/79/79bddd1d373ae989.img.jpg_280x200_31f36a29.jpg
606,The Trafalgar Brewing Company - 湾仔,,0.0,[香港·香港],82,199.0,传统的英式酒吧值得体验,地址：湾仔港湾道28号Brim 28湾景中心1楼10号舖,http://img1.qunarzz.com/sight/p0/1904/c9/c944c1504905e1d9a3.img.jpg_280x200_03f676fa.jpg
607,红石门,,0.0,[香港·香港·大埔],43,340.0,通往如诗如画的印洲塘之南“门”,地址：香港特别行政区新界大埔区印洲塘,http://img1.qunarzz.com/sight/p0/201304/10/eb0cce7cec010ea7c8d65eac.jpg_280x200_ecf52088.jpg
608,愉景湾,,0.0,[香港·香港·大屿山],55,43.0,毗邻神乐院，是个低密度住宅发展区,地址：香港特别行政区离岛区大屿山东北部,http://img1.qunarzz.com/sight/p0/201304/10/ff92f2853597fa34c8d65eac.jpg_280x200_38248590.jpg
609,海港城,,0.0,[香港·香港·尖沙咀],49,35.0,购物的天堂，休闲娱乐的圣地,地址：香港九龙尖沙咀广东道3-27号,http://img1.qunarzz.com/sight/p0/1501/26/26b8882ad1a9e6c1.water.jpg_280x200_e484af18.jpg
610,关闸,,0.0,[澳门·澳门·澳门半岛],0,0.0,因其特殊的历史意义，成为旅游者必游之地,地址：中国内地入境验证大楼,http://img1.qunarzz.com/sight/p0/201304/01/4322a635fb5aff4bc8d65eac.jpg_280x200_eb8bd36c.jpg
611,格兰披士大赛车博物馆,,0.7,[澳门·澳门·格兰披治大赛车比赛],0,0.0,场内许多与格兰披士赛车有关的照片,地址：澳门新口岸区高美士街澳门综艺馆侧,http://img1.qunarzz.com/sight/p1/201211/03/d4965c170307e08693835fbb.jpg_280x200_69619f7f.jpg
612,邮政局博物馆,3A景区,0.0,[澳门·澳门·澳门半岛],37,84.0,展出包括邮票，邮政设备，人工制品,地址：澳门半岛澳门市中心区邮政局大楼内,http://img1.qunarzz.com/sight/p44/201211/00/b4de7087874aaf2e93835fbb.jpg_280x200_24ce93a3.jpg
613,圣母雪地殿教堂,,0.7,[澳门·澳门·澳门半岛],0,0.0,始建于1626年，所祀的是葡国人奉为护卫航海之神。据世居澳门土生葡人传说，当年葡国人航海来澳，途中遇到狂风暴雨，在惊涛黑,地址：澳门特别行政区澳门半岛,http://img1.qunarzz.com/sight/p0/201302/28/104942c1b399d847c8d65eac.jpg_280x200_27e7e0a1.jpg
614,白鸽巢公园,,0.7,[澳门·澳门·澳门半岛],0,0.0,小山环叠，古木葱茏，花草遍布,地址：澳门南湾街和家辣堂街,http://img1.qunarzz.com/sight/p72/201211/06/f02690529b4d47ef93835fbb.jpg_280x200_7cfd5560.jpg
615,螺丝山公园,,0.0,[澳门·澳门·澳门半岛],0,0.0,是一所建筑与设计皆独特的公园,地址：澳门行政区新雅马路与亚马喇马路之间,http://img1.qunarzz.com/sight/p23/201211/03/8c075682f91b856793835fbb.jpg_280x200_ee7cee48.jpg
616,喀什大巴扎,,0.76,[新疆·喀什·喀什市],84,80.0,这里的巴札迄今已有两千多年的历史”之称,地址：新疆喀什地区喀什市,http://img1.qunarzz.com/sight/p7/201211/05/2d39450b04ec779893835fbb.jpg_280x200_89ab83f7.jpg
617,文武庙,,0.7,[香港·香港·香港岛],68,203.0,香港古文物建筑之一,地址：香港荷李活道124-126号,http://img1.qunarzz.com/sight/p0/1701/59/5927ff6ea68be01ea3.water.jpg_280x200_2c9447b7.jpg
618,澳门金龙美食阁,,0.0,[澳门·澳门·澳门半岛],0,0.0,"澳门金龙美食阁位于澳门金龙酒店三楼（副楼），主要经营点心，甜品等美食。
金龍娛樂場美食閣趁復活佳節，推出全新菜單。主打南",地址：澳门马六甲街(与高美士街交汇处)金龙酒店三楼（副楼）,http://img1.qunarzz.com/sight/p0/1410/22/c64ab8c47ab638de7e2b77c129d489e4.jpg_280x200_13447b66.jpg
619,官也街,,0.0,[澳门·澳门],88,498.0,澳门新兴的著名景点之一,地址：澳门特别行政区路氹城莲花海滨大马路,http://img1.qunarzz.com/sight/p0/1607/ff/ff48810beb1509fac0.water.jpg_280x200_61d446cc.jpg
620,基督教坟场,,0.0,[澳门·澳门·澳门半岛],0,0.0,是澳门第一座基督教传道所,地址：澳门白鸽巢前地白鸽巢公园侧,http://img1.qunarzz.com/sight/p0/201304/01/b2b58ea03dc5ae49c8d65eac.jpg_280x200_0bc09df5.jpg
621,中港通巴士广州至香港,,0.0,[广东·广州·越秀区],6,85.0,上车一觉到香港,地址：广东省广州市白云区,http://img1.qunarzz.com/sight/p0/201301/30/d93819421b339c50c8d65eac.jpg_280x200_758d1d93.jpg
622,昂坪市集套餐券,,0.0,[香港·香港·大屿山],52,60.7,聚集特色人气餐厅满足客人不同的餐饮需求,地址：香港大屿山昂坪市集内各指定餐厅,http://img1.qunarzz.com/sight/p0/1612/43/43b10e81e498d3aba3.water.jpg_280x200_2b328b86.jpg
623,港澳电话卡,,0.0,[香港·香港],6,23.0,沟通？再也不是问题,地址：中国香港特别行政区,http://img1.qunarzz.com/sight/p0/1612/3f/3fd1415700cf72d1a3.water.jpg_280x200_1d65f022.jpg
624,广九直通车,,0.0,[香港·香港],8,203.0,坐着直通车去购物天堂吧,地址：香港九龙火车站,http://img1.qunarzz.com/sight/p0/201403/14/7a8881462bd937961e3c883eca4148cc.jpg_280x200_43e08b6f.jpg
625,迪士尼乐园餐券,,0.0,[香港·香港·香港迪士尼乐园],1464,194.0,在玩耍的同时享受美食,地址：香港迪士尼乐园,http://img1.qunarzz.com/sight/p0/1801/b9/b9e6c9ca2e9303f0a3.water.jpg_280x200_a152b8d3.jpg
626,儿童公园,3A景区,0.0,[新疆·乌鲁木齐·沙依巴克区],0,0.0,乌鲁木齐市儿童公园位于市中心的友好北路47号，与新疆人民会堂、自治区国际博览中心、新疆科技馆、新疆医科大学、新疆军区总医,地址：沙依巴克区友好北路47号,http://img1.qunarzz.com/sight/p0/201301/16/5a4d775a8e5ffa4993835fbb.jpg_280x200_59aa2f43.jpg
627,白杨河大峡谷,,0.7,[新疆·克拉玛依·乌尔禾区],0,0.0,水流两侧植物遍布，给人以苍劲挺拔的感觉,地址：新疆克拉玛依乌尔禾区乌尔禾街区西侧,http://img1.qunarzz.com/sight/p0/201303/04/8a6234907d184ecbc8d65eac.jpg_280x200_d820e79f.jpg
628,佛山森林公园,3A景区,0.0,[新疆·塔城地区·乌苏市],0,0.0,是大自然赐给人类的世外桃源,地址：新疆维吾尔自治区塔城区乌苏市和平路9号,http://img1.qunarzz.com/sight/p0/201301/16/fff0cfe77bc3c0ff93835fbb.jpg_280x200_3f183031.jpg
629,克拉玛依河,4A景区,0.7,[新疆·克拉玛依·克拉玛依区],0,0.0,美化克拉玛依市环境的资源之河，景色秀丽,地址：新疆-克拉玛依,http://img1.qunarzz.com/sight/p0/201401/20/2ef4e735d589864e07136cc2a1a5e8cd.jpg_280x200_56ba57d6.jpg
630,楼兰酒庄,,0.0,[新疆·吐鲁番·鄯善县],73,28.0,火焰山麓，品黄金佳酿,地址：新疆维吾尔自治区吐鲁番市鄯善县双水磨(镇)葡萄开发公司旁边,http://img1.qunarzz.com/sight/p0/1711/29/295a80fcd3c2d7f0a3.img.jpg_280x200_c66256f3.jpg
631,妈祖文化村,,0.0,[澳门·澳门·路环岛],78,88.0,按照中国古建筑的传统规制设计和建造,地址：澳门路环岛路叠石塘山,http://img1.qunarzz.com/sight/p0/201303/29/c497bfe0651fbcc6c8d65eac.jpg_280x200_8231c2d4.jpg
632,妈阁庙,,0.72,[澳门·澳门·澳门半岛],14,84.0,百年历史，立庙奉祀妈祖之地,地址：澳门南端妈阁山西麓,http://img1.qunarzz.com/sight/p0/1501/12/12d85d5f487edd78.water.jpg_280x200_de8ad116.jpg
633,外港客运码头,,0.0,[澳门·澳门·澳门半岛],24,98.0,澳门其中一个出入境口岸,地址：澳门特别行政区澳门半岛巴黎街218,http://img1.qunarzz.com/sight/p0/1604/d9/d9e656a76a4137ab90.water.jpg_280x200_53a22fe0.jpg
634,新濠影汇摩天轮,,0.0,[澳门·澳门·新濠影汇],340,25.0,摩天轮期待与您高空相约,地址：澳门路氹地比邻横琴的莲花大桥口岸,http://img1.qunarzz.com/sight/p0/1702/59/599eaa77ae6a8fe3a3.water.jpg_280x200_9772b067.jpg
635,石澳,,0.0,[香港·香港·香港岛],0,0.0,拥抱蓝天碧海，体验香港的宁静清新,地址：香港特别行政区南区 香港海洋公园南部,http://img1.qunarzz.com/sight/p0/1501/4a/4a549c2e46857da2.water.jpg_280x200_f06700a7.jpg
636,香港铜锣湾南蛮亭餐厅,,0.0,[香港·香港·铜锣湾],0,0.0,优雅的环境和让人无法抵挡的美味,地址：香港铜锣湾恩平道42号亨利中心6楼,http://img1.qunarzz.com/sight/p0/1505/59/59034f0f0f32e408.water.jpg_280x200_35b3ba5d.jpg
637,善茶 - 尖沙咀,,0.0,[香港·香港],64,20.0,用一杯经典港式奶茶，开启美好的一天。,地址：尖沙咀白兰轩道2号地下A铺,http://img1.qunarzz.com/sight/p0/1903/99/9917dc1af94fb131a3.img.jpg_280x200_e0e57980.jpg
638,中银大厦,,0.0,[香港·香港·中西],85,340.0,香港中环的心脏,地址：香港中西区金钟花园道1号,http://img1.qunarzz.com/sight/p0/1603/9a/9a0f9b8b40635be090.water.jpg_280x200_7fb60668.jpg
639,香港铜锣湾 皇室盛宴 西餐厅,,0.0,[香港·香港·铜锣湾],59,39.0,中西食材的巧妙搭配,地址：香港特别行政区香港岛铜锣湾谢斐道520号渣菲大厦9楼,http://img1.qunarzz.com/sight/p0/1603/90/9080b372ff9fd56590.img.png_280x200_92d12238.png
640,落马洲,,0.7,[香港·香港·新界],2,110.0,一山横出海边，形如勒马，又名“勒马洲”,地址：香港元朗区东北面,http://img1.qunarzz.com/sight/p9/201211/00/57c9cb06e37d59dc93835fbb.jpg_280x200_fec84597.jpg
641,澳门文化中心,,0.7,[澳门·澳门·澳门半岛],0,0.0,新型建筑造座宏伟，提升都市的生活质素,地址：澳门半岛大堂区新口岸孙逸仙大马路,http://img1.qunarzz.com/sight/p97/201211/05/f22f7540d517f37e93835fbb.jpg_280x200_dbadf4ff.jpg
642,蜡笔小新特展春日部大冒险 – 澳门站,,0.0,[澳门·澳门],0,0.0,小新来陪你过元旦了,地址：澳门百老汇二楼,http://img1.qunarzz.com/sight/p0/1712/d8/d861f0dea040af5fa3.water.jpg_280x200_7dc20af9.jpg
